Feature1,Feature2,Label
-1.5741221821048552,-3.5810693081098623,1
-3.9678176286715594,-4.859989818537326,2
-7.652317692498268,0.6370703049667498,3
-1.4127127083692994,-9.459935071489527,0
-1.6396657782978403,-2.9006912959029285,1
-7.597869954852357,0.21269325045380727,3
-1.7325263790681562,-3.387648693161869,1
-1.8990628649195824,-3.4264160410346225,1
-0.7762797595494509,-3.091194828873658,1
-1.7464632784386975,-3.305399593738527,1
-7.789364293231304,0.651740389388713,3
-1.9652925340898053,-3.6736553380101085,1
-1.6481716119240433,-9.262077684616916,0
-1.22237081894823,-9.304462795711673,0
-1.5230663632510064,-3.5544634782504994,1
-7.172607854248148,-0.03046743718411765,3
-7.374663915666419,0.20140834469712965,3
-8.216795180771207,0.3004937701122385,3
-7.058784438417627,0.06864147452384828,3
-7.602818489541041,-0.16341558980249526,3
-1.121513670649149,-9.568458123866636,0
-1.3411978178496193,-9.681556489237973,0
-1.3279711900072524,-9.55905635548432,0
-7.163367689995079,0.3550531864005263,3
-7.22361837181737,0.7422375562842741,3
-2.0592275816466588,-9.445402881900845,0
-1.3596081716410167,-4.115204219428952,1
-1.4130714148622434,-3.7168474999494476,1
-7.382192576592983,-0.4726627424533497,3
-1.7348914698972453,-9.530593826058798,0
-4.12123683231528,-4.4779433601942,2
-4.347094809064381,-4.493186489354439,2
-1.2703285618008766,-3.350852257544464,1
-7.654376711670035,-0.23657573902543538,3
-3.8785691094366013,-4.501344510095167,2
-1.0599982263052345,-9.356136846859698,0
-6.847762401275379,-0.1414596999392993,3
-7.095799591648667,-0.14283703674110404,3
-3.494903228233784,-4.448170618434625,2
-1.1016502107679083,-3.7183253235251956,1
-1.513710954825732,-9.302268304723043,0
-7.602772376391127,0.30107461790221823,3
-7.60494492432814,0.14128579662700053,3
-1.2310924667419112,-3.4309863219267034,1
-4.090250289427438,-5.01326161541386,2
-6.983781370203727,-0.17154030634916356,3
-0.8306524383171828,-9.64195935859419,0
-4.453874599702745,-4.578936455304654,2
-1.5348800035067707,-9.215594232447971,0
-7.754605534138321,0.1555149441603016,3
-3.421428176698555,-4.805412911813714,2
-0.5332263396109416,-3.8467011530698763,1
-4.7025024710997485,-4.5218247874303055,2
-1.0881594197332938,-9.30567233449524,0
-7.372973162924288,0.22917763961508547,3
-7.789453535791825,0.20416609858658075,3
-0.819761788848349,-3.530245448828247,1
-7.144125943557317,0.7177820071883474,3
-3.653940371082264,-4.7950709723513345,2
-3.8807737122840145,-4.677191823206149,2
-7.126652163249969,-0.039367464611288094,3
-2.2072832309223296,-3.5364343696499265,1
-4.2476475005387035,-4.905087405344958,2
-3.732809395540965,-5.017317801117104,2
-7.63338219422475,0.12697997398288793,3
-3.580591801643681,-5.040411850329895,2
-3.7780783114971803,-4.095399410922684,2
-1.784675385578066,-3.3446134060553727,1
-1.7544909100631796,-9.210655558052709,0
-1.6818386670305996,-9.181262988634447,0
-1.2356115485833767,-9.843204672350435,0
-1.057318603684267,-9.258302156313556,0
-1.6460755866958796,-3.3679937896080943,1
-2.3648482276058442,-3.62136905317577,1
-7.226690059959834,0.11650502528209669,3
-1.5362540565094787,-3.2372786809247236,1
-6.923053879409299,0.45825787022952275,3
-1.336100947155048,-9.941361261756024,0
-3.8225688363426564,-4.348526290739912,2
-4.2953161130557955,-4.674369749321686,2
-7.078680595649095,0.5135310429749784,3
-0.91374823683973,-9.530153023218435,0
-1.2128130904065557,-3.943993175919994,1
-6.90090869915343,0.8865603566150955,3
-7.5514026158803125,0.10364455660209626,3
-1.4084305633816114,-9.326600975084922,0
-1.0014329124852979,-9.291777188472214,0
-7.1227571334674895,0.6063122344582758,3
-4.182259132840084,-4.241204461099512,2
-4.131323948593212,-4.564897179679625,2
-3.916469592302332,-4.131941355346063,2
-1.4038222070439927,-9.764540228496045,0
-7.097969604930581,0.6412280155752786,3
-1.3984551866452648,-3.3507196040905645,1
-1.6895601599920904,-9.247027359149735,0
-7.312962243311594,0.49547742254955895,3
-4.411531310242913,-4.721886814762085,2
-1.2294837119792121,-3.5561594318144216,1
-7.18652260877585,-0.11331458140577227,3
-1.6150368570307136,-3.730660262733832,1
-1.364386141816081,-9.698230720799957,0
-3.9626246957775813,-4.384609990941572,2
-1.7879878328822263,-3.9599954630918055,1
-1.545425249644654,-9.453408093551507,0
-7.4047262312211375,0.011713008962122629,3
-3.9812165211044093,-5.243933889954175,2
-7.51469225796559,0.07737951662245351,3
-7.592496906691989,0.2691578991901571,3
-3.7925356907348644,-4.600344184053037,2
-0.9394287517258832,-3.2449022140761583,1
-6.848279272012822,0.5551580789150568,3
-1.739637419759436,-3.2725737369628036,1
-4.361569831490138,-4.7051101961691435,2
-7.5357664657405605,0.11544453220369266,3
-7.61323617845278,0.9428489458092321,3
-1.2023821840340687,-8.84780497795423,0
-1.3595078245042618,-9.451532391561177,0
-7.302288421389335,0.0868924056629827,3
-1.181427953450107,-9.71260754106278,0
-4.2564312393431365,-4.567398975855834,2
-2.1099352873221373,-3.1334143469939093,1
-1.9839332088227366,-3.1866017543901672,1
-2.075118319148325,-3.7484821321138906,1
-1.6501596689289995,-3.5225030752336015,1
-6.9746551142544835,0.12014095996485363,3
-1.353962119755526,-9.196956221717873,0
-1.0869270897670842,-9.506951668089213,0
-7.116594942008475,0.6338991498760613,3
-3.975211663989065,-4.893284443461428,2
-1.490587833143579,-9.881938853462758,0
-3.8758808416344888,-5.152991063511344,2
-0.2586935582333951,-9.909067960536328,0
-1.6626016797364722,-3.571153226228378,1
-1.3118401509786641,-3.2788245631676567,1
-7.4214090707385045,0.27751760818883603,3
-1.8770620522397,-3.5823205247020304,1
-4.7745296194284546,-4.3713625511318215,2
-6.758141182901932,0.5632829060104715,3
-6.797660606216297,0.23507023715134734,3
-1.681970394260203,-3.2596388309029813,1
-1.77130521694347,-3.8629296351244395,1
-3.6543791774102683,-4.829990722300828,2
-7.223513282427523,0.6780593540058222,3
-3.458367707443804,-4.434872203507165,2
-1.5041909451160413,-9.29171766959791,0
-4.444105328831469,-4.336968340906095,2
-2.1098201508546137,-3.414046617357873,1
-3.879645246273661,-4.68849500821135,2
-4.420697557224136,-4.869350883895709,2
-1.268390239282438,-2.830829716429307,1
-1.6427406822317236,-3.528400586929659,1
-1.7510521678330726,-3.285298871660583,1
-1.3575938021401521,-9.83651792372403,0
-1.6283136591763303,-9.723989140472403,0
-1.1482697366046901,-9.463047955254925,0
-7.426620559851846,0.20646796200558243,3
-1.4722684868909077,-8.964715927581931,0
-7.73518493469978,0.09479471399374292,3
-4.2608415551059595,-5.12694753006706,2
-3.6804632664808774,-4.912384963506896,2
-1.8049379569554986,-3.483827443046326,1
-7.774072477737864,0.2541534077337222,3
-0.92724342985452,-3.557301542624057,1
-1.260753973478993,-9.909823805000102,0
-1.7644019964410056,-3.7877161057412536,1
-1.3989880769537835,-8.469966253187492,0
-4.625888365137744,-5.0306999130804995,2
-7.179906009316853,0.23807864125576342,3
-1.5300608173081043,-3.3991356062886955,1
-4.3457827931823525,-5.345577731013023,2
-1.1123270995566132,-9.24618589910131,0
-6.922742970117623,0.06489195728768415,3
-1.457045777820156,-9.385626783224524,0
-3.934899904607122,-4.5371419592496185,2
-7.480921975131205,0.21134347853931182,3
-3.192002087040739,-4.412243880106906,2
-4.460035975359198,-4.587862678265365,2
-3.670140071921814,-4.7640474833912645,2
-4.044006535433684,-4.631193014201789,2
-1.433697192850373,-9.80776307527447,0
-0.7754971001549668,-9.93161923061453,0
-1.017738719868922,-9.683433341869405,0
-1.2793469701763787,-9.255634551202009,0
-1.1651792909859073,-9.282364830812435,0
-1.3531411757820158,-10.143751287495117,0
-7.577323950165112,-0.2753469309568173,3
-4.478270887160283,-4.929214956852616,2
-1.5627021367163736,-8.986951578971182,0
-2.035072251002396,-3.6321256566742903,1
-1.446626079596853,-4.338505355704626,1
-1.3906005989139518,-9.49676404782329,0
-1.5365989271008504,-3.1864714761268464,1
-1.5186224809417785,-3.5290638544022244,1
-7.3780598120854926,0.8300483252832177,3
-1.258941503772884,-9.310096691255431,0
-2.074190825488423,-3.56177267510651,1
-1.1434563707421728,-9.351239283726303,0
-4.160701839959066,-4.3111092586953506,2
-1.3804245801978157,-9.234751607259962,0
-7.317106684063535,0.45237182475334126,3
-3.5821346627924475,-4.932449723762585,2
-4.080194486540034,-4.2656464853635985,2
-1.330931768857274,-3.460302569959604,1
-4.1354467470050675,-4.896245196335888,2
-6.902678741927867,0.08974477630013569,3
-7.493133116359143,0.7587671706891073,3
-7.103406194086965,-0.35932721041039206,3
-3.965499302969277,-4.343818005645232,2
-7.512512436319816,0.29262913722657397,3
-1.1386830774560737,-3.6269677026399108,1
-7.613999942120338,0.09966796229741257,3
-1.5919952887041537,-3.474658271943574,1
-1.4010511229795761,-3.4687063104665037,1
-4.335992793238771,-5.169728823725476,2
-1.3057997466119133,-9.894986983020296,0
-3.5753213277360687,-4.642135712304605,2
-1.4385027323835362,-9.810169467639973,0
-7.525370648810841,-0.07640100956822521,3
-7.4345779365183,-0.6447204289026602,3
-7.318617407593842,0.19687722219677534,3
-1.7954617198834328,-9.321494638971759,0
-0.9084150801228774,-9.357930388209024,0
-1.7576429112022716,-3.46932418577396,1
-7.000918317156936,0.21319914372102414,3
-1.3636975246558225,-3.998946854648317,1
-8.138858143484839,0.2203666662208041,3
-0.8970044098206875,-9.413703466558559,0
-1.5208464689449377,-3.2421804436367196,1
-0.9223782024556555,-9.569232831878502,0
-7.309043635393694,0.5263020529287763,3
-0.9251761071241975,-10.046249036490416,0
-3.791699210743758,-5.410188386023447,2
-3.964220080361372,-4.717817680340783,2
-1.4432705104438608,-3.709130929137141,1
-1.208673182656632,-3.3869192741240646,1
-1.1195076509899045,-9.751623748667729,0
-3.628868533873772,-5.087590859914961,2
-4.430255234870138,-5.249181939218414,2
-1.7860706275608385,-3.3562420940344198,1
-1.1133469392474244,-9.708097565100735,0
-1.032164987098521,-3.1631164829586287,1
-4.563419855632113,-4.713931628811459,2
-3.548161403454437,-5.066227632219055,2
-7.603346441267606,0.11077533663237332,3
-4.335679310576275,-4.367882432855706,2
-1.5391997668152992,-3.453492680936516,1
-1.7127697832717061,-3.688707067282425,1
-1.1057301808268882,-9.468057459106756,0
-1.8030173650891725,-3.6710608527126753,1
-3.841618333259818,-4.175460170080335,2
-1.6430838717297227,-9.707850047462586,0
-7.183547281475557,-0.31051337627887454,3
-7.625346472836536,0.3370934770698323,3
-7.106649126120957,0.1666186570051011,3
-7.2445296436159605,0.3931308581484487,3
-3.7755870775128724,-5.006406053580039,2
-0.9763830041122217,-9.465185127127379,0
-3.8294781876624095,-4.444008336450677,2
-4.6789678679638165,-4.5030795854356835,2
-4.074753030953178,-4.344595584442512,2
-1.8160566248528733,-3.795406881814944,1
-0.8351912339250419,-10.01001283537543,0
-1.5860823202032912,-3.7486611987690406,1
-1.9311263506904748,-9.237800138316468,0
-1.037519899100205,-3.0448969772799472,1
-4.513818422757755,-5.160989420472307,2
-1.7604347858983358,-10.286415989408315,0
-1.3184096471288178,-2.792192631227498,1
-4.081349369773168,-4.706483939581134,2
-7.292457424866859,0.8691355408943349,3
-7.663588003533969,0.3449555803868462,3
-4.166711072807962,-4.503340096570967,2
-7.557982880275794,0.26098915886530977,3
-1.8428197096219059,-3.147214813233794,1
-1.7945522039170365,-3.3710292402223354,1
-7.053847461412689,0.6117087003299692,3
-0.9998814995031393,-9.484923568832228,0
-1.8673755029922634,-3.9049531485539664,1
-1.012064903090798,-9.523613732482763,0
-4.233708004906975,-4.046078182424022,2
-1.4502033561685965,-3.5060286677423433,1
-1.2857533747568686,-9.405942268109614,0
-1.4215457322270844,-3.9837658404969116,1
-1.8604623437910832,-3.5236896353998985,1
-2.1298310763460635,-3.0342998682991364,1
-1.321632048476677,-3.3150853936046594,1
-0.9285712127439725,-3.1673049827686928,1
-1.3882530449565431,-9.371647289139279,0
-1.920781132156957,-3.2483265957365797,1
-7.229775726151334,0.1767804846776918,3
-1.5569691457092565,-8.920893551771414,0
-1.2697036473291783,-9.73561231180495,0
-4.3241829565474434,-4.821921772478789,2
-4.378113260041995,-4.648737149197623,2
-0.9943084018908417,-3.626706023540281,1
-1.1349173897750815,-9.603448041688857,0
-1.2168219847826065,-9.373687799848124,0
-1.3831761868593722,-3.2761400873967395,1
-4.145375681494744,-4.726647609315645,2
-1.6625019235358875,-9.637613137583571,0
-3.9842757279267045,-4.812241156171658,2
-6.816931039057988,0.04010629607701249,3
-1.0609787670962738,-10.027887859618524,0
-1.1596072656290317,-9.524828888019192,0
-7.552401152598273,0.6696085306775963,3
-6.991369306994577,0.621754646389033,3
-3.801704060369691,-4.223036366580751,2
-1.4897620611607794,-3.491450719466138,1
-1.974059876808972,-9.694333016589107,0
-3.7308829176121927,-4.703104866389888,2
-1.0152640873990828,-3.362456759266923,1
-8.179554055902516,0.3490428249202284,3
-3.828654707200044,-3.674702496661084,2
-1.487829966492903,-3.8128773702264604,1
-4.341675621449751,-4.968448311143139,2
-1.4021872313247523,-9.460198880515408,0
-0.9159390028128711,-3.4384580577113857,1
-1.3967787580554232,-10.005511966209106,0
-1.6480641825809406,-3.533970839365098,1
-1.5688206989424853,-9.670586491592397,0
-1.3180201413097674,-3.5092254959927094,1
-0.5418250673384282,-9.684528531481055,0
-3.577045246741821,-4.581330610939976,2
-1.0306683397604055,-9.15296401926136,0
-7.594521225901758,-0.7772475852365304,3
-7.508573378262788,0.4290633793909726,3
